student_id,name,age,gender,graduation_year,degree,major,gpa,internship_experience,skills,location,employed_after_grad,time_to_employment,predicted_job_title,actual_job_title,industry,skills_used,company_type,salary_range
S05533,Gary Bailey,21,Female,2018,BA,Political Science,3.29,Yes,"away, worry, seek, specific, hope",Batangas City,True,1.0,News Reporter,News Reporter,Media,"away, worry, seek",NGO,40k-60k
S02414,Jeffery Allen,30,Male,2020,BS,Education,2.91,Yes,"reveal, involve, wide, especially",Batangas City,False,,,,,,,
S03554,Alison Thompson,29,Female,2023,BFA,Fine Arts,2.43,No,"nation, fund, than",Lipa,False,,,,,,,
S04691,Mark Cooley,23,Male,2018,BA,Political Science,2.78,No,"story, group, protect, plant",Tanauan,True,4.0,Data Analyst,Data Analyst,Tech,story,Private,<15k
S04498,Audrey Dickson,29,Female,2018,BFA,Fine Arts,3.22,No,"suffer, make, decision, economy, water",Lipa,True,1.0,Community Worker,Community Worker,Social Work,"suffer, make",Government,<15k
S02195,Terri Garza,30,Female,2024,BSE,Social Work,2.7,No,"protect, professor, drug",Tanauan,True,3.0,Teacher,Teacher,Education,"protect, professor, drug",Private,40k-60k
S05045,Cheryl Stewart,29,Male,2024,BFA,Fine Arts,2.33,Yes,"people, idea, person",Calaca,True,3.0,Content Creator,Content Creator,Media,"people, idea, person",Government,>60k
S02600,Peter Hunt,30,Male,2021,BA,Communication,3.04,No,"girl, reveal, alone",Batangas City,False,,,,,,,
S01518,Jessica Esparza,23,Female,2018,BS,Nursing,2.03,No,"century, born, quite",Tanauan,True,1.0,IT Support,IT Support,Tech,"century, born",Private,>60k
S04764,Patrick Rangel,23,Male,2019,BSE,Social Work,2.2,No,"he, who, concern, approach, would, election, guess",Batangas City,False,,,,,,,
S04314,Sheila Wilson,24,Female,2022,BS,Education,3.99,No,"religious, girl, idea, lot, stuff, ten, success",Tanauan,True,2.0,Freelance Artist,Freelance Artist,Art,religious,Private,15k-25k
S03366,Meagan Castro,24,Male,2020,BS,Computer Science,3.1,Yes,"whole, table, term",Calaca,True,3.0,Data Analyst,Data Analyst,Tech,"whole, table, term",Startup,25k-40k
S06065,Stephen Williams,22,Male,2024,BS,Education,2.17,No,"management, ago, rich, whether, chance",Calaca,True,3.0,Content Creator,Content Creator,Media,"management, ago, rich",NGO,25k-40k
S06582,Stuart Greene,21,Female,2020,BSE,Social Work,2.74,No,"activity, worker, remember, create, nothing, such",Calaca,False,,,,,,,
S02633,John Evans,22,Female,2019,BA,Political Science,3.02,No,"up, down, agency",Nasugbu,True,2.0,Site Engineer,Site Engineer,Construction,up,NGO,>60k
S07337,Bradley Wolf,25,Male,2024,BS,Education,2.97,No,"war, run, statement",Tanauan,False,,,,,,,
S05633,Patricia White,20,Male,2024,BFA,Fine Arts,2.26,No,"enjoy, goal, trade, me, possible, station",Lipa,False,,,,,,,
S09168,Marie Clark,23,Female,2024,BA,Political Science,2.21,Yes,"any, whom, ball, against",Tanauan,False,,,,,,,
S08789,Todd Dominguez,21,Male,2021,BS,Civil Engineering,3.48,Yes,"result, animal, money",Nasugbu,True,5.0,Case Manager,Case Manager,Social Work,"result, animal, money",Government,25k-40k
S02434,Matthew Keith,30,Male,2024,BSE,Social Work,2.67,No,"administration, five, prove, age, recent",Nasugbu,True,5.0,Tour Guide,Tour Guide,Tourism,"administration, five",Startup,>60k
S08277,Craig Graves,23,Female,2024,BFA,Fine Arts,3.47,No,"sign, your, company",Lipa,False,,,,,,,
S06758,Rebecca Carter,29,Male,2022,BFA,Fine Arts,2.58,No,"value, treatment, simply, weight, mean, nice",Batangas City,False,,,,,,,
S06611,Jordan Johnson,21,Female,2021,BSE,Social Work,3.55,No,"set, true, arrive, concern, throw, well, particular",Calaca,True,6.0,Instructional Designer,Instructional Designer,Education,"set, true, arrive",Government,15k-25k
S04520,Karen Kelly,30,Female,2018,BA,Communication,3.86,No,"half, child, hit, build, lay, hard",Nasugbu,True,2.0,Data Analyst,Data Analyst,Tech,half,Private,40k-60k
S05587,Victor Stewart,30,Female,2020,BA,Communication,3.38,Yes,"same, answer, model, involve, book, experience, resource",Lipa,True,3.0,Nurse,Nurse,Healthcare,"same, answer, model",Government,25k-40k
S03545,Tony Chambers,24,Female,2019,BFA,Fine Arts,3.91,No,"major, key, expect, range, special, network, send",Batangas City,False,,,,,,,
S05965,Erin Wilson,29,Female,2021,BA,Political Science,2.06,No,"stage, field, chance, son, market, thus, third",Nasugbu,False,,,,,,,
S05992,Jimmy Cruz,27,Male,2023,BSE,Social Work,2.84,No,"month, past, anything, agree, young",Calaca,False,,,,,,,
S08805,Bradley Alvarez,28,Female,2024,BA,Communication,3.57,Yes,"her, before, guy, firm, hotel, play, expert",Tanauan,False,,,,,,,
S05531,Michael Gilbert,20,Female,2024,BFA,Fine Arts,2.1,Yes,"vote, plan, image, can, fast, later, threat",Lipa,True,6.0,Tour Guide,Tour Guide,Tourism,"vote, plan",NGO,40k-60k
S05444,Angela Sims,25,Male,2018,BA,Communication,2.41,Yes,"fight, form, write, skill, by, detail",Lipa,True,2.0,Tour Guide,Tour Guide,Tourism,"fight, form",Startup,40k-60k
S00517,Jessica Burnett,26,Female,2021,BS,Education,2.09,No,"might, fish, but, along, visit",Calaca,True,3.0,Case Manager,Case Manager,Social Work,"might, fish",Startup,25k-40k
S06110,Amy Torres,30,Male,2020,BSE,Social Work,2.7,Yes,"PM, message, left, evening",Tanauan,False,,,,,,,
S06864,Emma Sanchez,23,Female,2020,BA,Political Science,3.99,Yes,"local, town, apply, add",Lipa,False,,,,,,,
S07960,Jennifer Rivera,23,Male,2021,BS,Industrial Engineering,2.7,No,"medical, check, product, skin, she",Lipa,False,,,,,,,
S01415,Nicholas Garcia,28,Female,2022,BFA,Fine Arts,2.87,Yes,"throughout, baby, right, from",Nasugbu,False,,,,,,,
S04664,Sean Perez,28,Female,2018,BA,Communication,2.46,No,"along, marriage, question, instead, community",Tanauan,True,6.0,Tour Guide,Tour Guide,Tourism,"along, marriage, question",NGO,40k-60k
S04456,Charles Martinez,22,Male,2020,BSE,Social Work,3.81,Yes,"example, discuss, name, government, add, reflect, decade",Lipa,True,3.0,Gallery Assistant,Gallery Assistant,Art,"example, discuss",Government,>60k
S02761,Richard Hill,28,Female,2020,BSE,Social Work,2.55,No,"important, reach, production, firm, wear",Nasugbu,True,3.0,Community Worker,Community Worker,Social Work,"important, reach, production",Private,>60k
S04855,William Bryant,30,Male,2019,BS,Industrial Engineering,3.07,Yes,"get, brother, fire, heart, budget, body, but",Lipa,True,6.0,News Reporter,News Reporter,Media,get,Government,>60k
S00127,Ronald Anderson,21,Female,2024,BS,Nursing,2.99,No,"the, stage, anything, discuss, despite, close",Batangas City,True,6.0,Case Manager,Case Manager,Social Work,"the, stage",NGO,40k-60k
S03474,Dana Snyder,27,Female,2021,BFA,Fine Arts,3.33,Yes,"decision, late, blood",Tanauan,True,5.0,Hotel Manager,Hotel Manager,Tourism,decision,NGO,>60k
S07969,Nathan Garcia,23,Female,2021,BA,Communication,2.48,No,"speech, response, individual, use, mind, particularly, participant",Calaca,True,6.0,Tour Guide,Tour Guide,Tourism,"speech, response, individual",Government,<15k
S04310,Andre Page,28,Female,2020,BSE,Social Work,3.08,No,"military, these, hot, so, teach, each, wife",Tanauan,True,1.0,Freelance Artist,Freelance Artist,Art,"military, these, hot",Private,15k-25k
S02438,Brian Coleman,30,Male,2024,BFA,Fine Arts,3.1,No,"provide, when, suggest, spend, pattern, them",Lipa,True,3.0,Content Creator,Content Creator,Media,"provide, when",NGO,40k-60k
S03765,Timothy Medina,25,Female,2021,BSE,Social Work,2.91,Yes,"against, particularly, after, it, address, hit, base",Calaca,True,3.0,IT Support,IT Support,Tech,"against, particularly",Startup,40k-60k
S06876,Loretta Roberts,26,Female,2023,BFA,Fine Arts,3.89,Yes,"might, include, positive, certainly, to, structure",Tanauan,False,,,,,,,
S05896,Julie Huerta,24,Female,2021,BA,Political Science,3.38,No,"while, hand, back, thank, he",Tanauan,True,6.0,Freelance Artist,Freelance Artist,Art,while,Startup,25k-40k
S05840,Angela Meyer,25,Female,2023,BA,Political Science,2.12,No,"happen, food, brother, instead",Tanauan,False,,,,,,,
S08842,Heather Logan,26,Female,2020,BA,Political Science,2.91,Yes,"learn, movement, production",Tanauan,False,,,,,,,
S09770,Jennifer Weber,23,Female,2018,BFA,Fine Arts,3.3,No,"wonder, environmental, what, spring",Batangas City,False,,,,,,,
S01473,Jennifer Oconnell,24,Female,2022,BFA,Fine Arts,2.88,No,"paper, experience, possible, interview, close, under, write",Calaca,True,5.0,Site Engineer,Site Engineer,Construction,"paper, experience, possible",Startup,25k-40k
S04821,Samuel Phillips,29,Male,2019,BA,Communication,3.93,No,"guy, world, small",Lipa,True,1.0,Tour Guide,Tour Guide,Tourism,"guy, world",Startup,>60k
S06915,Donna Johnson,29,Male,2021,BFA,Fine Arts,2.78,No,"public, hundred, everybody, scientist, important, tough, institution",Calaca,False,,,,,,,
S03560,Renee King,24,Female,2019,BSE,Social Work,3.68,Yes,"magazine, simply, beautiful, care, without, hear, shake",Tanauan,False,,,,,,,
S03951,Austin Welch,20,Male,2023,BA,Communication,3.72,No,"early, natural, these, reveal, in, tax, sea",Tanauan,True,2.0,Gallery Assistant,Gallery Assistant,Art,early,Startup,40k-60k
S00049,Dale Vincent,27,Male,2024,BS,Computer Science,2.73,Yes,"order, Republican, majority, range, purpose, mind",Tanauan,True,6.0,Medical Assistant,Medical Assistant,Healthcare,"order, Republican, majority",Government,15k-25k
S05437,John Clark,23,Female,2018,BA,Communication,2.69,No,"structure, ball, Republican, section, travel",Batangas City,False,,,,,,,
S09897,James Stewart,23,Male,2023,BFA,Fine Arts,3.19,Yes,"camera, speech, amount, guy, cover, major, history",Lipa,True,1.0,News Reporter,News Reporter,Media,camera,Startup,40k-60k
S00887,Charles Kerr,28,Female,2019,BA,Communication,2.57,No,"national, decide, hand, different, daughter",Lipa,False,,,,,,,
S02616,Phyllis Lee,24,Male,2022,BFA,Fine Arts,2.02,Yes,"above, plant, read, pull, skin, much",Batangas City,False,,,,,,,
S00516,Jasmine Roberts,23,Female,2018,BS,Hospitality Management,3.67,No,"society, daughter, by, agreement, teach, close",Tanauan,True,6.0,Project Coordinator,Project Coordinator,Construction,"society, daughter",Government,15k-25k
S03168,Katherine Reese,30,Female,2024,BS,Hospitality Management,3.56,No,"affect, age, perhaps, particular, meet",Lipa,True,4.0,Project Coordinator,Project Coordinator,Construction,affect,NGO,40k-60k
S02949,Elizabeth Ramirez,20,Male,2023,BSE,Social Work,2.5,No,"environment, free, question, none, create",Tanauan,True,2.0,Community Worker,Community Worker,Social Work,environment,Private,40k-60k
S01424,Jacqueline Blankenship,27,Male,2022,BA,Communication,2.06,No,"thing, action, fear",Lipa,False,,,,,,,
S00139,Pamela Fox,21,Male,2022,BS,Industrial Engineering,3.22,Yes,"spend, him, so, attack, fine",Batangas City,True,2.0,Teacher,Teacher,Education,"spend, him, so",Startup,>60k
S01924,Bethany Stewart,26,Female,2018,BFA,Fine Arts,2.73,Yes,"any, prove, structure",Batangas City,True,4.0,Medical Assistant,Medical Assistant,Healthcare,"any, prove",Startup,25k-40k
S02378,Robert Mason,23,Male,2023,BS,Hospitality Management,2.28,No,"friend, listen, just, run",Batangas City,False,,,,,,,
S03197,Yolanda Bell,21,Female,2019,BSE,Social Work,3.83,No,"guy, magazine, month, modern, practice",Tanauan,True,6.0,Community Worker,Community Worker,Social Work,"guy, magazine, month",Startup,15k-25k
S05131,Rebekah Curtis,29,Male,2018,BA,Political Science,3.96,No,"charge, weight, drug, prepare, trial, likely, every",Nasugbu,True,4.0,Data Analyst,Data Analyst,Tech,charge,Private,<15k
S00112,Mr. Alan Espinoza,22,Female,2019,BSE,Social Work,2.41,Yes,"summer, north, century, here, scientist, exist, what",Nasugbu,False,,,,,,,
S04559,John Jones,24,Female,2020,BFA,Fine Arts,3.15,No,"take, clear, hair, get, movement",Tanauan,False,,,,,,,
S04595,Mark Jones,22,Female,2019,BSE,Social Work,2.98,No,"court, environmental, size, movement, meeting, fight, theory",Nasugbu,True,6.0,Site Engineer,Site Engineer,Construction,"court, environmental, size",Private,40k-60k
S07997,Kelly Ortiz,20,Male,2020,BS,Industrial Engineering,3.96,No,"old, miss, place, center, real, green",Lipa,False,,,,,,,
S03250,Brian Richards,28,Male,2019,BA,Communication,2.37,Yes,"gas, growth, maybe, help",Batangas City,False,,,,,,,
S04690,Kelly Daniels,26,Female,2024,BA,Communication,3.82,Yes,"sometimes, claim, spring, newspaper, although",Nasugbu,False,,,,,,,
S08115,Alan Taylor DVM,29,Male,2023,BS,Hospitality Management,3.5,No,"prevent, trouble, attack",Lipa,True,2.0,Medical Assistant,Medical Assistant,Healthcare,"prevent, trouble, attack",NGO,<15k
S07767,Heidi Price,21,Male,2023,BSE,Social Work,3.46,Yes,"your, however, choice",Lipa,False,,,,,,,
S04546,Deborah Howell,26,Male,2022,BFA,Fine Arts,3.98,Yes,"study, movie, available, simply, share, blue",Batangas City,True,5.0,Tour Guide,Tour Guide,Tourism,"study, movie",Private,<15k
S07084,Brittany Soto,23,Male,2020,BFA,Fine Arts,3.52,No,"truth, customer, here, two, huge, smile",Lipa,True,4.0,Content Creator,Content Creator,Media,"truth, customer",Startup,>60k
S03277,Regina Simmons,27,Male,2024,BSE,Social Work,3.81,No,"under, put, can, church, ten, court, subject",Tanauan,False,,,,,,,
S07542,Christopher Casey,21,Male,2018,BFA,Fine Arts,2.42,Yes,"audience, name, same, politics, practice, international",Lipa,True,1.0,Medical Assistant,Medical Assistant,Healthcare,"audience, name, same",Private,25k-40k
S06593,Cassidy Riley,25,Female,2024,BFA,Fine Arts,3.43,Yes,"surface, adult, trade",Lipa,True,4.0,Content Creator,Content Creator,Media,"surface, adult, trade",Private,40k-60k
S04068,Timothy Brown,26,Male,2023,BA,Political Science,3.48,Yes,"daughter, pattern, true, indeed",Lipa,False,,,,,,,
S04408,Kyle Walker,28,Female,2023,BSE,Social Work,2.55,Yes,"knowledge, about, public",Batangas City,True,2.0,Hotel Manager,Hotel Manager,Tourism,"knowledge, about, public",NGO,15k-25k
S08644,Gregory Adams,25,Male,2022,BFA,Fine Arts,3.15,No,"sound, civil, energy, fact",Calaca,True,1.0,Teacher,Teacher,Education,"sound, civil",Government,>60k
S08588,Jacob Combs,29,Female,2022,BSE,Social Work,3.09,Yes,"really, expert, son, hot, popular, challenge",Batangas City,True,4.0,Community Worker,Community Worker,Social Work,"really, expert",Government,<15k
S07384,Linda Bowman,24,Female,2021,BS,Education,3.36,Yes,"majority, manage, toward, human, above, cell, lawyer",Lipa,True,5.0,Freelance Artist,Freelance Artist,Art,"majority, manage",Government,15k-25k
S03222,Victoria Wolf,29,Female,2020,BS,Nursing,3.59,Yes,"modern, hundred, both",Lipa,True,4.0,Medical Assistant,Medical Assistant,Healthcare,modern,NGO,15k-25k
S08210,Shannon Johnson,23,Female,2019,BS,Education,3.79,No,"good, who, sea, material, member, list, try",Tanauan,False,,,,,,,
S00451,Jason Griffin,27,Male,2019,BSE,Social Work,3.1,No,"medical, soldier, idea, easy, owner, agreement",Calaca,False,,,,,,,
S03731,James Jarvis,25,Male,2023,BFA,Fine Arts,3.38,No,"opportunity, street, local, administration, image, might",Batangas City,False,,,,,,,
S08953,Mitchell Choi,22,Female,2023,BS,Computer Science,2.74,Yes,"pattern, easy, care, return, establish",Tanauan,True,1.0,Community Worker,Community Worker,Social Work,"pattern, easy",Government,<15k
S04986,Richard Powell,23,Female,2023,BFA,Fine Arts,2.14,Yes,"prepare, ability, learn, character, receive",Lipa,True,3.0,Hotel Manager,Hotel Manager,Tourism,prepare,Government,40k-60k
S03663,Brittany Fletcher,26,Female,2019,BA,Communication,3.91,No,"card, step, between, technology",Calaca,True,4.0,Freelance Artist,Freelance Artist,Art,card,NGO,>60k
S02763,Jade Pennington,22,Female,2023,BSE,Social Work,2.8,No,"spring, small, speech, increase, he, later, night",Nasugbu,False,,,,,,,
S00658,Timothy Hendricks,21,Male,2023,BFA,Fine Arts,2.85,Yes,"politics, health, tax, arm",Calaca,True,2.0,Nurse,Nurse,Healthcare,"politics, health",Startup,<15k
S07678,Jacob Gonzalez,28,Male,2022,BSE,Social Work,3.92,Yes,"age, strong, generation, all, finally, hotel",Tanauan,True,6.0,Site Engineer,Site Engineer,Construction,"age, strong",Government,15k-25k
S07676,Eric Combs,22,Male,2020,BA,Communication,2.29,No,"stock, animal, step, season",Lipa,True,3.0,Content Creator,Content Creator,Media,stock,Private,>60k
S04620,Cesar Matthews,25,Male,2024,BA,Political Science,3.85,Yes,"happy, pressure, decide, interesting",Nasugbu,True,5.0,Site Engineer,Site Engineer,Construction,happy,Startup,<15k
S00999,Mary Cox,29,Male,2022,BS,Nursing,3.41,No,"politics, energy, build, property",Lipa,True,4.0,Community Worker,Community Worker,Social Work,politics,Private,25k-40k
S00389,Alyssa Flores,26,Male,2024,BS,Hospitality Management,2.08,No,"firm, property, statement, at, production, participant",Tanauan,True,6.0,Site Engineer,Site Engineer,Construction,firm,Private,>60k
S03407,Dennis Brown,20,Male,2023,BSE,Social Work,2.44,No,"candidate, message, country",Lipa,False,,,,,,,
S01476,Leah Cantu,24,Female,2021,BS,Computer Science,3.38,Yes,"enjoy, true, song, trip, finally",Calaca,True,6.0,Instructional Designer,Instructional Designer,Education,enjoy,NGO,40k-60k
S02240,Francisco Benson,30,Female,2019,BS,Industrial Engineering,2.36,Yes,"worker, difficult, between, fish, shake, reduce",Tanauan,True,2.0,Gallery Assistant,Gallery Assistant,Art,worker,Government,25k-40k
S02386,Joseph Burch,21,Female,2019,BA,Communication,3.53,Yes,"page, Democrat, visit, course",Batangas City,True,6.0,IT Support,IT Support,Tech,"page, Democrat",NGO,40k-60k
S09139,Catherine Brown,27,Male,2020,BS,Education,2.95,No,"understand, single, others, TV",Calaca,True,3.0,News Reporter,News Reporter,Media,understand,Startup,25k-40k
S00992,Angela Cooper,27,Female,2024,BSE,Social Work,2.95,Yes,"exist, remain, campaign, human, early",Tanauan,True,4.0,Community Worker,Community Worker,Social Work,"exist, remain, campaign",Government,<15k
S04997,Charles Mendez,23,Female,2021,BS,Education,3.44,No,"pattern, read, accept",Nasugbu,True,2.0,Content Creator,Content Creator,Media,pattern,Private,15k-25k
S03922,Elizabeth Mathews,27,Female,2020,BSE,Social Work,2.39,Yes,"receive, energy, sport, fight",Batangas City,False,,,,,,,
S02972,Michael Lee,27,Male,2019,BS,Nursing,3.15,No,"even, company, page",Tanauan,True,4.0,Nurse,Nurse,Healthcare,even,Startup,15k-25k
S03386,Paul Chavez,21,Female,2023,BFA,Fine Arts,3.32,Yes,"house, listen, not, truth, field, market",Nasugbu,True,5.0,Community Worker,Community Worker,Social Work,"house, listen, not",Private,25k-40k
S07885,Dennis Webb,20,Male,2021,BS,Civil Engineering,3.42,Yes,"collection, wrong, coach, whether, early, society, magazine",Lipa,True,3.0,IT Support,IT Support,Tech,"collection, wrong, coach",Government,>60k
S08812,Christopher Skinner,28,Male,2019,BS,Nursing,2.46,Yes,"draw, size, surface",Nasugbu,True,3.0,Content Creator,Content Creator,Media,"draw, size, surface",Private,<15k
S04769,Seth Pittman,30,Female,2019,BS,Industrial Engineering,3.78,Yes,"film, away, customer, scene, attack, war, join",Tanauan,True,2.0,Teacher,Teacher,Education,film,Private,15k-25k
