student_id,name,age,gender,graduation_year,degree,major,gpa,internship_experience,skills,location,employed_after_grad,time_to_employment,predicted_job_title,actual_job_title,industry,skills_used,company_type,salary_range
BSU04624,Student 4624,26,Female,2023,Bachelor of Public Administration,Public Administration,1.01,No,"Budgeting, Governance",Lemery,No,,Unemployed,,,,,
BSU03814,Student 3814,24,Female,2024,Bachelor of Science in Agriculture,Agronomy,1.11,No,"Crop Management, Soil Analysis",Lemery,Yes,3.0,Agronomy Specialist,Agronomy Specialist,Agriculture,"Crop Management, Soil Analysis",Private,21k-30k
BSU06309,Student 6309,23,Male,2024,Bachelor of Science,Biology,1.01,No,"PCR, Data Analysis",Nasugbu,Yes,1.0,Biology Specialist,Biology Specialist,Healthcare,"PCR, Data Analysis",Non-Profit,31k-40k
BSU04342,Student 4342,25,Male,2020,Bachelor of Science,Computer Science,1.92,Yes,"Java, Data Structures",Tanauan,No,,Unemployed,,,,,
BSU05301,Student 5301,22,Female,2023,Bachelor of Science in Agriculture,Animal Science,1.79,Yes,"Animal Care, Feeding Management",Lipa,No,,Unemployed,,,,,
BSU06805,Student 6805,23,Female,2023,Bachelor of Science in Criminology,Criminology,1.18,Yes,"Crime Scene Investigation, Law Enforcement",Lipa,Yes,1.0,Criminology Specialist,Criminology Specialist,IT,"Crime Scene Investigation, Law Enforcement",Public,15k-20k
BSU03283,Student 3283,22,Female,2023,Bachelor of Elementary Education,General Education,1.23,Yes,General Skills,Batangas City,Yes,1.0,General Education Specialist,General Education Specialist,Media,General Skills,Private,31k-40k
BSU02575,Student 2575,24,Male,2021,Bachelor of Science in Criminology,Criminology,1.85,No,"Law Enforcement, Crime Scene Investigation",Batangas City,No,,Unemployed,,,,,
BSU07962,Student 7962,24,Female,2020,Bachelor of Science,Information Technology,1.4,Yes,"HTML, Java",Nasugbu,No,,Unemployed,,,,,
BSU07880,Student 7880,21,Male,2020,Bachelor of Arts,Communication,1.4,Yes,"Editing, Public Speaking",Batangas City,Yes,2.0,Communication Specialist,Communication Specialist,Government,"Editing, Public Speaking",Non-Profit,31k-40k
BSU00829,Student 829,25,Male,2020,Bachelor of Science in Criminology,Criminology,1.2,Yes,"Crime Scene Investigation, Law Enforcement",Lemery,Yes,2.0,Criminology Specialist,Criminology Specialist,Law Enforcement,"Crime Scene Investigation, Law Enforcement",Private,41k-50k
BSU06487,Student 6487,26,Male,2023,Bachelor of Public Administration,Public Administration,1.04,Yes,"Governance, Budgeting",Tanauan,Yes,3.0,Public Administration Specialist,Public Administration Specialist,Government,"Governance, Budgeting",Non-Profit,31k-40k
BSU07600,Student 7600,26,Female,2021,Bachelor of Science in Criminology,Criminology,1.91,Yes,"Law Enforcement, Crime Scene Investigation",Batangas City,No,,Unemployed,,,,,
BSU02541,Student 2541,21,Male,2024,Bachelor of Science in Criminology,Criminology,1.89,No,"Law Enforcement, Crime Scene Investigation",Batangas City,Yes,1.0,Criminology Specialist,Criminology Specialist,IT,"Law Enforcement, Crime Scene Investigation",Non-Profit,41k-50k
BSU05747,Student 5747,22,Male,2021,Bachelor of Science in Criminology,Criminology,1.27,Yes,"Crime Scene Investigation, Law Enforcement",Nasugbu,Yes,3.0,Criminology Specialist,Criminology Specialist,Manufacturing,"Crime Scene Investigation, Law Enforcement",Non-Profit,41k-50k
BSU08527,Student 8527,22,Female,2023,Bachelor of Arts,Communication,1.88,No,"Public Speaking, Editing",Lemery,Yes,2.0,Communication Specialist,Communication Specialist,Healthcare,"Public Speaking, Editing",Private,21k-30k
BSU09567,Student 9567,20,Male,2022,Bachelor of Science in Nursing,Nursing,1.82,Yes,"Vitals Monitoring, Patient Care",Nasugbu,Yes,3.0,Nursing Specialist,Nursing Specialist,Education,"Vitals Monitoring, Patient Care",Private,41k-50k
BSU03743,Student 3743,21,Female,2023,Bachelor of Science in Nursing,Nursing,1.36,No,"Patient Care, First Aid",Lipa,Yes,3.0,Nursing Specialist,Nursing Specialist,Media,"Patient Care, First Aid",Private,41k-50k
BSU07499,Student 7499,22,Male,2022,Bachelor of Science in Criminology,Criminology,1.23,No,"Crime Scene Investigation, Law Enforcement",Batangas City,Yes,1.0,Criminology Specialist,Criminology Specialist,Healthcare,"Crime Scene Investigation, Law Enforcement",Public,31k-40k
BSU03525,Student 3525,26,Male,2024,Bachelor of Science in Agriculture,Animal Science,1.83,Yes,"Animal Care, Feeding Management",Batangas City,Yes,1.0,Animal Science Specialist,Animal Science Specialist,Government,"Animal Care, Feeding Management",Private,21k-30k
BSU00021,Student 21,23,Male,2022,Bachelor of Science in Criminology,Criminology,1.09,Yes,"Crime Scene Investigation, Law Enforcement",Tanauan,Yes,1.0,Criminology Specialist,Criminology Specialist,Media,"Crime Scene Investigation, Law Enforcement",Public,21k-30k
BSU01916,Student 1916,25,Male,2023,Bachelor of Science in Nursing,Nursing,1.09,Yes,"First Aid, Patient Care",Lemery,Yes,2.0,Nursing Specialist,Nursing Specialist,Agriculture,"First Aid, Patient Care",Private,21k-30k
BSU06572,Student 6572,26,Male,2020,Bachelor of Industrial Technology,Electrical Technology,1.25,Yes,"Wiring, Circuit Design",Lemery,Yes,1.0,Electrical Technology Specialist,Electrical Technology Specialist,Education,"Wiring, Circuit Design",Non-Profit,21k-30k
BSU09019,Student 9019,24,Female,2024,Bachelor of Science in Criminology,Criminology,1.71,Yes,"Law Enforcement, Crime Scene Investigation",Nasugbu,Yes,3.0,Criminology Specialist,Criminology Specialist,Manufacturing,"Law Enforcement, Crime Scene Investigation",Public,15k-20k
BSU02013,Student 2013,20,Male,2023,Bachelor of Science in Agriculture,Agronomy,1.8,Yes,"Crop Management, Soil Analysis",Lipa,Yes,1.0,Agronomy Specialist,Agronomy Specialist,IT,"Crop Management, Soil Analysis",Public,21k-30k
BSU05406,Student 5406,23,Male,2021,Bachelor of Arts,English,1.32,No,"Literary Analysis, Editing",Lemery,No,,Unemployed,,,,,
BSU01296,Student 1296,21,Female,2021,Bachelor of Science in Agriculture,Animal Science,1.96,Yes,"Animal Care, Feeding Management",Lipa,Yes,1.0,Animal Science Specialist,Animal Science Specialist,Education,"Animal Care, Feeding Management",Private,21k-30k
BSU03746,Student 3746,25,Male,2020,Bachelor of Science in Criminology,Criminology,1.19,Yes,"Crime Scene Investigation, Law Enforcement",Nasugbu,No,,Unemployed,,,,,
BSU00592,Student 592,20,Female,2022,Bachelor of Science in Agriculture,Animal Science,1.79,Yes,"Feeding Management, Animal Care",Lipa,Yes,1.0,Animal Science Specialist,Animal Science Specialist,Agriculture,"Feeding Management, Animal Care",Private,15k-20k
BSU01407,Student 1407,23,Female,2021,Bachelor of Science in Agriculture,Animal Science,1.18,Yes,"Animal Care, Feeding Management",Nasugbu,Yes,1.0,Animal Science Specialist,Animal Science Specialist,Manufacturing,"Animal Care, Feeding Management",Private,21k-30k
BSU00222,Student 222,22,Male,2024,Bachelor of Science in Criminology,Criminology,1.14,No,"Law Enforcement, Crime Scene Investigation",Lemery,No,,Unemployed,,,,,
BSU05618,Student 5618,23,Male,2023,Bachelor of Elementary Education,General Education,1.37,No,General Skills,Batangas City,Yes,2.0,General Education Specialist,General Education Specialist,Media,General Skills,Private,21k-30k
BSU06249,Student 6249,20,Female,2023,Bachelor of Science in Nursing,Nursing,1.97,No,"Vitals Monitoring, First Aid",Nasugbu,No,,Unemployed,,,,,
BSU04419,Student 4419,25,Male,2024,Bachelor of Arts,English,1.73,No,"Editing, Literary Analysis",Batangas City,No,,Unemployed,,,,,
BSU00859,Student 859,26,Female,2024,Bachelor of Industrial Technology,Electrical Technology,1.83,Yes,"Wiring, Circuit Design",Lemery,Yes,1.0,Electrical Technology Specialist,Electrical Technology Specialist,Manufacturing,"Wiring, Circuit Design",Non-Profit,21k-30k
BSU01784,Student 1784,26,Female,2023,Bachelor of Science,Mathematics,1.06,No,"Mathematica, Data Analysis",Lipa,No,,Unemployed,,,,,
BSU07260,Student 7260,24,Female,2020,Bachelor of Industrial Technology,Automotive Technology,1.35,Yes,"Diagnostics, Engine Repair",Batangas City,No,,Unemployed,,,,,
BSU06857,Student 6857,22,Male,2024,Bachelor of Science in Agriculture,Animal Science,1.04,Yes,"Feeding Management, Animal Care",Lipa,Yes,2.0,Animal Science Specialist,Animal Science Specialist,Manufacturing,"Feeding Management, Animal Care",Public,31k-40k
BSU01955,Student 1955,21,Female,2024,Bachelor of Secondary Education,Science,1.42,No,General Skills,Tanauan,Yes,1.0,Science Specialist,Science Specialist,Education,General Skills,Non-Profit,15k-20k
BSU01747,Student 1747,21,Female,2021,Bachelor of Elementary Education,General Education,1.3,Yes,General Skills,Tanauan,Yes,1.0,General Education Specialist,General Education Specialist,IT,General Skills,Public,21k-30k
BSU03133,Student 3133,24,Male,2021,Bachelor of Science,Computer Science,1.62,No,"Algorithms, C++",Batangas City,Yes,2.0,Computer Science Specialist,Computer Science Specialist,IT,"Algorithms, C++",Public,41k-50k
BSU08037,Student 8037,22,Female,2021,Bachelor of Secondary Education,Social Studies,1.18,Yes,"History, Geography",Nasugbu,Yes,3.0,Social Studies Specialist,Social Studies Specialist,Government,"History, Geography",Non-Profit,21k-30k
BSU08851,Student 8851,24,Male,2024,Bachelor of Science in Agriculture,Animal Science,1.04,Yes,"Feeding Management, Animal Care",Lipa,Yes,1.0,Animal Science Specialist,Animal Science Specialist,Manufacturing,"Feeding Management, Animal Care",Private,15k-20k
BSU00995,Student 995,21,Male,2021,Bachelor of Public Administration,Public Administration,1.76,Yes,"Budgeting, Governance",Nasugbu,No,,Unemployed,,,,,
BSU06109,Student 6109,24,Male,2024,Bachelor of Secondary Education,Social Studies,1.53,Yes,"Geography, History",Lipa,Yes,1.0,Social Studies Specialist,Social Studies Specialist,Healthcare,"Geography, History",Non-Profit,41k-50k
BSU00731,Student 731,24,Female,2022,Bachelor of Science in Criminology,Criminology,1.6,Yes,"Law Enforcement, Crime Scene Investigation",Tanauan,Yes,3.0,Criminology Specialist,Criminology Specialist,IT,"Law Enforcement, Crime Scene Investigation",Private,21k-30k
BSU06975,Student 6975,25,Male,2024,Bachelor of Public Administration,Public Administration,1.6,No,"Governance, Budgeting",Nasugbu,No,,Unemployed,,,,,
BSU06274,Student 6274,22,Male,2022,Bachelor of Elementary Education,General Education,1.41,Yes,General Skills,Lipa,Yes,2.0,General Education Specialist,General Education Specialist,Law Enforcement,General Skills,Public,21k-30k
BSU06752,Student 6752,24,Female,2024,Bachelor of Science in Nursing,Nursing,1.2,Yes,"First Aid, Patient Care",Tanauan,Yes,1.0,Nursing Specialist,Nursing Specialist,Healthcare,"First Aid, Patient Care",Private,21k-30k
BSU03510,Student 3510,21,Male,2023,Bachelor of Elementary Education,General Education,1.1,Yes,General Skills,Nasugbu,Yes,1.0,General Education Specialist,General Education Specialist,Government,General Skills,Private,41k-50k
BSU03534,Student 3534,24,Female,2024,Bachelor of Public Administration,Public Administration,1.39,Yes,"Governance, Budgeting",Nasugbu,Yes,2.0,Public Administration Specialist,Public Administration Specialist,Manufacturing,"Governance, Budgeting",Private,41k-50k
BSU02514,Student 2514,25,Female,2021,Bachelor of Science,Mathematics,1.81,No,"Statistics, Data Analysis",Lipa,No,,Unemployed,,,,,
BSU05437,Student 5437,25,Female,2024,Bachelor of Science,Computer Science,1.87,No,"Data Structures, Machine Learning",Nasugbu,No,,Unemployed,,,,,
BSU03626,Student 3626,25,Male,2023,Bachelor of Industrial Technology,Electronics Technology,1.1,No,"Microcontrollers, Soldering",Tanauan,No,,Unemployed,,,,,
BSU00466,Student 466,26,Male,2022,Bachelor of Elementary Education,General Education,1.1,No,General Skills,Lipa,Yes,3.0,General Education Specialist,General Education Specialist,Education,General Skills,Public,41k-50k
BSU06756,Student 6756,26,Female,2022,Bachelor of Science,Biology,1.17,No,"Microscopy, Data Analysis",Lemery,Yes,3.0,Biology Specialist,Biology Specialist,IT,"Microscopy, Data Analysis",Public,21k-30k
BSU06760,Student 6760,20,Female,2024,Bachelor of Science in Criminology,Criminology,1.25,No,"Crime Scene Investigation, Law Enforcement",Lipa,No,,Unemployed,,,,,
BSU07992,Student 7992,25,Female,2020,Bachelor of Science in Nursing,Nursing,1.38,No,"Vitals Monitoring, First Aid",Tanauan,Yes,3.0,Nursing Specialist,Nursing Specialist,Law Enforcement,"Vitals Monitoring, First Aid",Public,31k-40k
BSU00158,Student 158,22,Male,2024,Bachelor of Industrial Technology,Electrical Technology,1.75,No,"Circuit Design, Wiring",Tanauan,Yes,1.0,Electrical Technology Specialist,Electrical Technology Specialist,Education,"Circuit Design, Wiring",Private,31k-40k
BSU03961,Student 3961,26,Female,2020,Bachelor of Science in Nursing,Nursing,1.76,Yes,"First Aid, Patient Care",Lipa,Yes,3.0,Nursing Specialist,Nursing Specialist,Agriculture,"First Aid, Patient Care",Non-Profit,15k-20k
BSU08833,Student 8833,20,Male,2020,Bachelor of Science,Computer Science,1.73,Yes,"Algorithms, Java",Lipa,No,,Unemployed,,,,,
BSU05471,Student 5471,20,Male,2024,Bachelor of Science in Criminology,Criminology,1.14,Yes,"Crime Scene Investigation, Law Enforcement",Batangas City,Yes,2.0,Criminology Specialist,Criminology Specialist,Healthcare,"Crime Scene Investigation, Law Enforcement",Non-Profit,31k-40k
BSU00186,Student 186,23,Female,2023,Bachelor of Secondary Education,Science,1.73,Yes,General Skills,Lipa,Yes,1.0,Science Specialist,Science Specialist,Agriculture,General Skills,Private,15k-20k
BSU01003,Student 1003,23,Male,2021,Bachelor of Science in Nursing,Nursing,1.09,Yes,"Patient Care, First Aid",Nasugbu,Yes,3.0,Nursing Specialist,Nursing Specialist,Manufacturing,"Patient Care, First Aid",Public,41k-50k
BSU09509,Student 9509,22,Male,2023,Bachelor of Science in Criminology,Criminology,1.94,No,"Law Enforcement, Crime Scene Investigation",Nasugbu,Yes,3.0,Criminology Specialist,Criminology Specialist,IT,"Law Enforcement, Crime Scene Investigation",Private,21k-30k
BSU05624,Student 5624,23,Female,2020,Bachelor of Secondary Education,English,1.06,No,"Literary Analysis, Writing",Batangas City,Yes,3.0,English Specialist,English Specialist,Manufacturing,"Literary Analysis, Writing",Public,21k-30k
BSU00401,Student 401,20,Male,2020,Bachelor of Elementary Education,General Education,1.73,No,General Skills,Lipa,Yes,3.0,General Education Specialist,General Education Specialist,Education,General Skills,Public,15k-20k
BSU06241,Student 6241,22,Female,2022,Bachelor of Science in Nursing,Nursing,1.39,No,"First Aid, Patient Care",Lemery,No,,Unemployed,,,,,
BSU08941,Student 8941,20,Male,2023,Bachelor of Industrial Technology,Electronics Technology,1.28,No,"Soldering, Microcontrollers",Lipa,No,,Unemployed,,,,,
BSU09933,Student 9933,23,Male,2023,Bachelor of Science,Physics,1.51,Yes,"Simulation, Lab Equipment",Tanauan,Yes,2.0,Physics Specialist,Physics Specialist,Healthcare,"Simulation, Lab Equipment",Non-Profit,41k-50k
BSU07343,Student 7343,25,Female,2020,Bachelor of Science,Physics,1.09,No,"Simulation, Lab Equipment",Batangas City,No,,Unemployed,,,,,
BSU09833,Student 9833,21,Male,2021,Bachelor of Arts,Political Science,1.74,Yes,"Policy Analysis, Public Speaking",Lipa,Yes,1.0,Political Science Specialist,Political Science Specialist,Government,"Policy Analysis, Public Speaking",Non-Profit,21k-30k
BSU08467,Student 8467,25,Female,2022,Bachelor of Science in Agriculture,Agronomy,1.83,No,"Soil Analysis, Crop Management",Lemery,No,,Unemployed,,,,,
BSU08757,Student 8757,21,Male,2021,Bachelor of Arts,English,1.48,No,"Writing, Editing",Lemery,No,,Unemployed,,,,,
BSU07959,Student 7959,20,Female,2023,Bachelor of Arts,Political Science,1.93,Yes,"Research, Public Speaking",Lemery,No,,Unemployed,,,,,
BSU01251,Student 1251,23,Male,2020,Bachelor of Industrial Technology,Electronics Technology,1.71,No,"Microcontrollers, Soldering",Batangas City,Yes,2.0,Electronics Technology Specialist,Electronics Technology Specialist,Government,"Microcontrollers, Soldering",Non-Profit,41k-50k
BSU03144,Student 3144,23,Male,2022,Bachelor of Science in Criminology,Criminology,1.24,No,"Crime Scene Investigation, Law Enforcement",Batangas City,Yes,3.0,Criminology Specialist,Criminology Specialist,Agriculture,"Crime Scene Investigation, Law Enforcement",Private,21k-30k
BSU07431,Student 7431,24,Female,2024,Bachelor of Elementary Education,General Education,1.4,Yes,General Skills,Tanauan,No,,Unemployed,,,,,
BSU00060,Student 60,24,Male,2020,Bachelor of Science in Agriculture,Agronomy,1.27,Yes,"Crop Management, Soil Analysis",Tanauan,No,,Unemployed,,,,,
BSU07856,Student 7856,20,Female,2023,Bachelor of Science,Physics,1.97,No,"Quantum Mechanics, Lab Equipment",Nasugbu,No,,Unemployed,,,,,
BSU01114,Student 1114,26,Male,2024,Bachelor of Secondary Education,Mathematics,1.01,No,"Statistics, Data Analysis",Tanauan,Yes,2.0,Mathematics Specialist,Mathematics Specialist,Law Enforcement,"Statistics, Data Analysis",Non-Profit,21k-30k
BSU03058,Student 3058,23,Female,2020,Bachelor of Science in Criminology,Criminology,1.35,No,"Law Enforcement, Crime Scene Investigation",Lipa,Yes,2.0,Criminology Specialist,Criminology Specialist,Media,"Law Enforcement, Crime Scene Investigation",Private,31k-40k
BSU09570,Student 9570,25,Female,2020,Bachelor of Industrial Technology,Electrical Technology,1.59,Yes,"Wiring, Circuit Design",Lipa,No,,Unemployed,,,,,
BSU01329,Student 1329,26,Female,2024,Bachelor of Science in Nursing,Nursing,1.26,No,"First Aid, Vitals Monitoring",Lipa,Yes,3.0,Nursing Specialist,Nursing Specialist,Education,"First Aid, Vitals Monitoring",Public,31k-40k
BSU04996,Student 4996,26,Male,2024,Bachelor of Industrial Technology,Automotive Technology,1.41,Yes,"Diagnostics, Engine Repair",Lipa,Yes,2.0,Automotive Technology Specialist,Automotive Technology Specialist,Media,"Diagnostics, Engine Repair",Non-Profit,15k-20k
BSU06683,Student 6683,21,Female,2020,Bachelor of Elementary Education,General Education,1.99,Yes,General Skills,Batangas City,No,,Unemployed,,,,,
BSU02073,Student 2073,22,Female,2020,Bachelor of Secondary Education,Mathematics,1.86,No,"Data Analysis, Mathematica",Tanauan,No,,Unemployed,,,,,
